"BEST.ZCH1_SOLL";"BEST.ZCH2_SOLL";"BEST.ZCH3_SOLL";"BEST.GESAMT_SOLL";"BEST.ZCH1_IST";"BEST.ZCH2_IST";"BEST.ZCH3_IST";"BEST.GESAMT_IST";"BEST.ZFW";"BEST.ZFW_NEW";"BEST.MIN_REL";"INDEX";"CORRECT_ZFW";"ERR_BEST_ZFW";"CORRECT_T1";"ERR_BEST_T1"
10;3;2;15;5;2;2;9;2,83333333333333;3,62376110224599;0,5;6780;TRUE;NA;TRUE;NA
10;3;2;15;6;2;2;10;1,93333333333333;3,63083706837305;0,6;7574;TRUE;NA;TRUE;NA
10;3;2;15;7;2;2;11;1,23333333333333;3,63346577968679;0,667;8169;TRUE;NA;TRUE;NA
10;3;2;15;7;3;2;12;0,9;3,63482424220558;0,7;8517;TRUE;NA;TRUE;NA
10;3;2;15;8;3;2;13;0,4;3,63580080470558;0,8;8774;TRUE;NA;TRUE;NA
10;3;2;15;9;3;2;14;0,1;3,63616359628008;0,9;8898;TRUE;NA;TRUE;NA
10;3;2;15;10;3;2;15;0;3,63629837283204;1;8940;TRUE;NA;TRUE;NA
10;4;1;15;0;0;0;0;15;0;0;5;TRUE;NA;TRUE;NA
10;4;1;15;0;0;1;1;14;1;0;91;TRUE;NA;TRUE;NA
10;4;1;15;0;1;1;2;12,25;2;0;398;TRUE;NA;TRUE;NA
10;4;1;15;1;1;1;3;10,35;3;0,1;1086;TRUE;NA;TRUE;NA
10;4;1;15;2;1;1;4;8,65;3,37149857228424;0,2;1962;TRUE;NA;TRUE;NA
10;4;1;15;3;1;1;5;7,15;3,50950976149346;0,25;2976;TRUE;NA;TRUE;NA
10;4;1;15;3;2;1;6;5,9;3,59362852353299;0,3;3876;TRUE;NA;TRUE;NA
10;4;1;15;4;2;1;7;4,6;3,64489948328346;0,4;4985;TRUE;NA;TRUE;NA
10;4;1;15;5;2;1;8;3,5;3,66394657163041;0,5;6041;TRUE;NA;TRUE;NA
10;4;1;15;5;3;1;9;2,75;3,67102253775747;0,5;6823;TRUE;NA;TRUE;NA
10;4;1;15;6;3;1;10;1,85;3,67809850388453;0,6;7607;TRUE;NA;TRUE;NA
10;4;1;15;7;3;1;11;1,15;3,68072721519827;0,7;8191;TRUE;NA;TRUE;NA
10;4;1;15;8;3;1;12;0,65;3,68170377769827;0,75;8581;TRUE;NA;TRUE;NA
10;4;1;15;8;4;1;13;0,4;3,68229899920911;0,8;8783;TRUE;NA;TRUE;NA
10;4;1;15;9;4;1;14;0,1;3,68266179078361;0,9;8902;TRUE;NA;TRUE;NA
10;4;1;15;10;4;1;15;0;3,68279656733557;1;8941;TRUE;NA;TRUE;NA
11;2;2;15;0;0;0;0;15;0;0;4;TRUE;NA;TRUE;NA
11;2;2;15;0;0;1;1;13,5;1;0;90;TRUE;NA;TRUE;NA
11;2;2;15;0;1;1;2;12;2;0;397;TRUE;NA;TRUE;NA
11;2;2;15;1;1;1;3;10,0909090909091;3;0,091;1085;TRUE;NA;TRUE;NA
11;2;2;15;2;1;1;4;8,36363636363636;3,40649195398527;0,182;1961;TRUE;NA;TRUE;NA
11;2;2;15;3;1;1;5;6,81818181818182;3,57172766264002;0,273;2975;TRUE;NA;TRUE;NA
11;2;2;15;4;1;1;6;5,45454545454545;3,63889464871924;0,364;4068;TRUE;NA;TRUE;NA
11;2;2;15;5;1;1;7;4,27272727272727;3,66619748813388;0,455;5170;TRUE;NA;TRUE;NA
11;2;2;15;6;1;1;8;3,27272727272727;3,67729587267688;0,5;6204;TRUE;NA;FALSE;6779
11;2;2;15;6;1;2;9;2,77272727272727;3,68437183880394;0,5;6933;TRUE;NA;TRUE;NA
11;2;2;15;6;2;2;10;2,27272727272727;3,69144780493101;0,545;7573;TRUE;NA;TRUE;NA
11;2;2;15;7;2;2;11;1,45454545454545;3,69595920894997;0,636;8168;TRUE;NA;TRUE;NA
11;2;2;15;8;2;2;12;0,818181818181818;3,69779305838486;0,727;8567;TRUE;NA;TRUE;NA
11;2;2;15;9;2;2;13;0,363636363636363;3,69853850342496;0,818;8798;TRUE;NA;TRUE;NA
11;2;2;15;10;2;2;14;0,090909090909091;3,6988415208359;0,909;8907;TRUE;NA;TRUE;NA
11;2;2;15;11;2;2;15;0;3,69896469497536;1;8942;TRUE;NA;TRUE;NA
11;3;1;15;0;0;0;0;15;0;0;3;TRUE;NA;TRUE;NA
11;3;1;15;0;0;1;1;14;1;0;89;TRUE;NA;TRUE;NA
11;3;1;15;0;1;1;2;12,3333333333333;2;0;396;TRUE;NA;TRUE;NA
11;3;1;15;1;1;1;3;10,4242424242424;3;0,091;1084;TRUE;NA;TRUE;NA
11;3;1;15;2;1;1;4;8,6969696969697;3,40649195398527;0,182;1960;TRUE;NA;TRUE;NA
11;3;1;15;3;1;1;5;7,15151515151515;3,57172766264002;0,273;2974;TRUE;NA;TRUE;NA
11;3;1;15;4;1;1;6;5,78787878787879;3,63889464871924;0,333;4067;TRUE;NA;TRUE;NA
11;3;1;15;4;2;1;7;4,78787878787879;3,67575197524728;0,364;4983;TRUE;NA;FALSE;6203
11;3;1;15;5;2;1;8;3,60606060606061;3,70305481466192;0,455;6039;TRUE;NA;TRUE;NA
11;3;1;15;6;2;1;9;2,60606060606061;3,71415319920492;0,545;6967;TRUE;NA;TRUE;NA
11;3;1;15;7;2;1;10;1,78787878787879;3,71866460322389;0,636;7713;TRUE;NA;TRUE;NA
11;3;1;15;8;2;1;11;1,15151515151515;3,72049845265878;0,667;8259;TRUE;NA;TRUE;NA
11;3;1;15;8;3;1;12;0,818181818181818;3,72185691517757;0,727;8580;TRUE;NA;TRUE;NA
11;3;1;15;9;3;1;13;0,363636363636363;3,72260236021767;0,818;8805;TRUE;NA;TRUE;NA
11;3;1;15;10;3;1;14;0,090909090909091;3,72290537762861;0,909;8910;TRUE;NA;TRUE;NA
11;3;1;15;11;3;1;15;0;3,72302855176808;1;8943;TRUE;NA;TRUE;NA
12;2;1;15;0;0;0;0;15;0;0;2;TRUE;NA;TRUE;NA
12;2;1;15;0;0;1;1;14;1;0;88;TRUE;NA;TRUE;NA
12;2;1;15;0;1;1;2;12,5;2;0;395;TRUE;NA;TRUE;NA
12;2;1;15;1;1;1;3;10,5833333333333;3;0,083;1083;TRUE;NA;TRUE;NA
12;2;1;15;2;1;1;4;8,83333333333333;3,43815821386822;0,167;1959;TRUE;NA;TRUE;NA
12;2;1;15;3;1;1;5;7,25;3,6301408342484;0,25;2973;TRUE;NA;TRUE;NA
12;2;1;15;4;1;1;6;5,83333333333333;3,71425959628793;0,333;4066;TRUE;NA;TRUE;NA
12;2;1;15;5;1;1;7;4,58333333333333;3,75111692281597;0,417;5168;TRUE;NA;TRUE;NA
12;2;1;15;6;1;1;8;3,5;3,76726626317545;0,5;6202;TRUE;NA;TRUE;NA
12;2;1;15;6;2;1;9;3;3,77434222930251;0,5;6966;TRUE;NA;TRUE;NA
12;2;1;15;7;2;1;10;2,08333333333333;3,78141819542958;0,583;7712;TRUE;NA;TRUE;NA
12;2;1;15;8;2;1;11;1,33333333333333;3,7845185881092;0,667;8258;TRUE;NA;TRUE;NA
12;2;1;15;9;2;1;12;0,75;3,785877050628;0,75;8617;TRUE;NA;TRUE;NA
12;2;1;15;10;2;1;13;0,333333333333333;3,78647227213884;0,833;8822;TRUE;NA;TRUE;NA
12;2;1;15;11;2;1;14;0,0833333333333334;3,78673307333289;0,917;8916;TRUE;NA;TRUE;NA
12;2;1;15;12;2;1;15;0;3,78684734551824;1;8944;TRUE;NA;TRUE;NA
13;1;1;15;0;0;0;0;15;0;0;1;TRUE;NA;TRUE;NA
13;1;1;15;1;0;0;1;13,0769230769231;1;0;259;TRUE;NA;TRUE;NA
13;1;1;15;0;1;1;2;13;2;0;394;TRUE;NA;TRUE;NA
13;1;1;15;1;1;1;3;11,0769230769231;3;0,077;1082;TRUE;NA;TRUE;NA
13;1;1;15;2;1;1;4;9,30769230769231;3,46687197684361;0,154;1958;TRUE;NA;TRUE;NA
13;1;1;15;3;1;1;5;7,69230769230769;3,68484141960547;0,231;2972;TRUE;NA;TRUE;NA
13;1;1;15;4;1;1;6;6,23076923076923;3,7866052442392;0,308;4065;TRUE;NA;TRUE;NA
13;1;1;15;5;1;1;7;4,92307692307692;3,83411592221712;0,385;5167;TRUE;NA;TRUE;NA
13;1;1;15;6;1;1;8;3,76923076923077;3,85629732636585;0,462;6201;TRUE;NA;TRUE;NA
13;1;1;15;7;1;1;9;2,76923076923077;3,86665320236993;0,538;7093;TRUE;NA;TRUE;NA
13;1;1;15;8;1;1;10;1,92307692307692;3,87148807067191;0,615;7800;TRUE;NA;TRUE;NA
13;1;1;15;9;1;1;11;1,23076923076923;3,87374533519383;0,692;8312;TRUE;NA;TRUE;NA
13;1;1;15;10;1;1;12;0,692307692307692;3,87479918874344;0,769;8647;TRUE;NA;TRUE;NA
13;1;1;15;11;1;1;13;0,307692307692308;3,87529120343345;0,846;8836;TRUE;NA;TRUE;NA
13;1;1;15;12;1;1;14;0,0769230769230768;3,87552091130441;0,923;8921;TRUE;NA;TRUE;NA
13;1;1;15;13;1;1;15;0;3,87562815547222;1;8945;TRUE;NA;TRUE;NA
